VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1670628449703	1.82175e-06	2.20623e-06	-2.1238	0.904083	-8.12607e-09	1.71909e-08	0.427356	
Drone4	1670628449703	8.80106e-06	8.70817e-06	12.8015	0.904083	8.3061e-10	3.0834e-08	0.427356	
Drone3	1670628449754	8.78238e-06	8.74793e-06	16.5497	0.904083	-7.93268e-09	3.51784e-08	0.427356	
Drone2	1670628449754	4.01268e-06	8.70631e-06	7.08915	0.904083	-5.18918e-09	1.09779e-08	0.427356	
Drone1	1670628449754	1.79985e-06	2.17956e-06	-2.42703	0.904083	-7.15663e-09	1.514e-08	0.427356	
Drone4	1670628449754	8.73207e-06	8.63342e-06	12.4976	0.904083	4.73823e-09	2.89175e-08	0.427356	
Drone3	1670628449805	8.71486e-06	8.6817e-06	16.2406	0.904083	-9.64414e-09	3.5624e-08	0.427356	
Drone2	1670628449805	3.95495e-06	8.63604e-06	6.78049	0.904083	-3.25032e-09	6.87618e-09	0.427356	
Drone1	1670628449805	1.77729e-06	2.1521e-06	-2.73529	0.904083	-6.1872e-09	1.30891e-08	0.427356	
Drone4	1670628449805	8.66136e-06	8.55816e-06	12.1887	0.904083	7.13575e-09	2.73941e-08	0.427356	
Drone3	1670628449856	8.64565e-06	8.61405e-06	15.9269	0.904083	-1.13556e-08	3.60695e-08	0.427356	
Drone2	1670628449856	3.89691e-06	8.56538e-06	6.4672	0.904083	-3.27883e-09	6.93649e-09	0.427356	
Drone1	1670628449856	1.75417e-06	2.12395e-06	-3.04818	0.904083	-5.21776e-09	1.10383e-08	0.427356	
Drone4	1670628449856	8.58897e-06	8.48255e-06	11.8752	0.904083	4.19755e-09	2.72597e-08	0.427356	
Drone3	1670628449907	8.57481e-06	8.54489e-06	15.609	0.904083	-1.07575e-08	3.16292e-08	0.427356	
Drone2	1670628449907	3.83859e-06	8.49437e-06	6.14967	0.904083	-4.24825e-09	8.98734e-09	0.427356	
Drone1	1670628449907	1.73059e-06	2.09524e-06	-3.36531	0.904083	-4.24833e-09	8.98741e-09	0.427356	
Drone4	1670628449907	8.51501e-06	8.40648e-06	11.5574	0.904083	1.25936e-09	2.71254e-08	0.427356	
Drone3	1670628449958	8.50254e-06	8.47435e-06	15.2872	0.904083	-9.56068e-09	2.59222e-08	0.427356	
Drone2	1670628449958	3.77989e-06	8.42291e-06	5.82823	0.904083	-5.21768e-09	1.10382e-08	0.427356	
Drone1	1670628449958	1.70663e-06	2.06607e-06	-3.68636	0.904083	-3.2789e-09	6.93655e-09	0.427356	
Drone4	1670628449958	8.43957e-06	8.32981e-06	11.2358	0.904083	-1.67884e-09	2.69911e-08	0.427356	
Drone3	1670628450009	8.42913e-06	8.40266e-06	14.9618	0.904083	-8.36384e-09	2.02152e-08	0.427356	
Drone2	1670628450009	3.72075e-06	8.35091e-06	5.50321	0.904083	-6.18711e-09	1.30891e-08	0.427356	
Drone1	1670628450009	1.68238e-06	2.03655e-06	-4.011	0.904083	-2.30946e-09	4.88569e-09	0.427356	
Drone4	1670628450009	8.36275e-06	8.25239e-06	10.9105	0.904083	-4.61704e-09	2.68568e-08	0.427356	
Drone3	1670628450060	8.35485e-06	8.33002e-06	14.6331	0.904083	-7.167e-09	1.45082e-08	0.427356	
Drone2	1670628450060	3.66109e-06	8.27828e-06	5.17491	0.904083	-7.15653e-09	1.51399e-08	0.427356	
Drone1	1670628450060	1.65792e-06	2.00678e-06	-4.33893	0.904083	-1.34003e-09	2.83483e-09	0.427356	
Drone4	1670628450060	8.28464e-06	8.17408e-06	10.582	0.904083	-5.39074e-09	2.6159e-08	0.427356	
Drone3	1670628450111	8.27999e-06	8.25664e-06	14.3015	0.904083	-5.97016e-09	8.80116e-09	0.427356	
Drone2	1670628450111	3.60082e-06	8.20491e-06	4.8436	0.904083	-8.12596e-09	1.71908e-08	0.427356	
Drone1	1670628450111	1.63335e-06	1.97687e-06	-4.66987	0.904083	-3.70598e-10	7.83968e-10	0.427356	
Drone4	1670628450111	8.2053e-06	8.09485e-06	10.2505	0.904083	-3.19457e-09	2.4688e-08	0.427356	
Drone3	1670628450162	8.20923e-06	8.18273e-06	13.967	0.904083	-4.77332e-09	3.09415e-09	0.427356	
Drone2	1670628450162	3.53988e-06	8.13072e-06	4.50954	0.904083	-9.0954e-09	1.92416e-08	0.427356	
Drone1	1670628450162	1.60875e-06	1.94691e-06	-5.00357	0.904083	5.98836e-10	-1.26689e-09	0.427356	
Drone4	1670628450162	8.12479e-06	8.01486e-06	9.91623	0.904083	-9.98405e-10	2.3217e-08	0.427356	
Drone3	1670628450213	8.12955e-06	8.1085e-06	13.6301	0.904083	-3.57648e-09	-2.61286e-09	0.427356	
Drone2	1670628450213	3.47818e-06	8.05561e-06	4.17296	0.904083	-1.00648e-08	2.12924e-08	0.427356	
Drone1	1670628450213	1.58418e-06	1.91701e-06	-5.33979	0.904083	1.56827e-09	-3.31775e-09	0.427356	
Drone4	1670628450213	8.04311e-06	7.93425e-06	9.57945	0.904083	1.19777e-09	2.1746e-08	0.427356	
Drone3	1670628450264	8.05451e-06	8.03414e-06	13.2909	0.904083	-2.37965e-09	-8.31987e-09	0.427356	
Drone2	1670628450264	3.41569e-06	7.97953e-06	3.83409	0.904083	-7.61273e-09	1.6105e-08	0.427356	
Drone1	1670628450264	1.55975e-06	1.88726e-06	-5.67831	0.904083	2.5377e-09	-5.36862e-09	0.427356	
Drone4	1670628450264	7.96032e-06	7.85318e-06	9.24038	0.904083	3.39394e-09	2.02751e-08	0.427356	
Drone3	1670628450315	7.97992e-06	7.95983e-06	12.9496	0.904083	-2.76404e-09	-8.90745e-09	0.427356	
Drone2	1670628450315	3.35256e-06	7.90268e-06	3.49311	0.904083	-4.70443e-09	9.95239e-09	0.427356	
Drone1	1670628450315	1.53551e-06	1.85776e-06	-6.01895	0.904083	3.50714e-09	-7.41948e-09	0.427356	
Drone4	1670628450315	7.87643e-06	7.77179e-06	8.89921	0.904083	5.5901e-09	1.88041e-08	0.427356	
Drone3	1670628450366	7.90582e-06	7.8856e-06	12.6063	0.904083	-3.84718e-09	-5.02851e-09	0.427356	
Drone2	1670628450366	3.28903e-06	7.82534e-06	3.15022	0.904083	-1.79613e-09	3.79982e-09	0.427356	
Drone1	1670628450366	1.51156e-06	1.8286e-06	-6.3615	0.904083	4.47657e-09	-9.47034e-09	0.427356	
Drone4	1670628450366	7.79147e-06	7.69023e-06	8.55612	0.904083	7.78627e-09	1.73331e-08	0.427356	
Drone3	1670628450417	7.83208e-06	7.81131e-06	12.2614	0.904083	-4.93031e-09	-1.14957e-09	0.427356	
Drone2	1670628450417	3.22535e-06	7.74781e-06	2.80558	0.904083	1.11216e-09	-2.35276e-09	0.427356	
Drone1	1670628450417	1.48797e-06	1.79987e-06	-6.70581	0.904083	5.446e-09	-1.15212e-08	0.427356	
Drone4	1670628450417	7.70548e-06	7.60863e-06	8.21129	0.904083	9.98244e-09	1.58621e-08	0.427356	
Drone3	1670628450468	7.75852e-06	7.73681e-06	11.9148	0.904083	-6.01345e-09	2.72938e-09	0.427356	
Drone2	1670628450468	3.16174e-06	7.67037e-06	2.45934	0.904083	4.02046e-09	-8.50534e-09	0.427356	
Drone1	1670628450468	1.46481e-06	1.77167e-06	-7.05171	0.904083	6.41544e-09	-1.35721e-08	0.427356	
Drone4	1670628450468	7.61848e-06	7.52716e-06	7.86487	0.904083	1.21786e-08	1.43911e-08	0.427356	
Drone3	1670628450519	7.68497e-06	7.66196e-06	11.5668	0.904083	-7.09659e-09	6.60832e-09	0.427356	
Drone2	1670628450519	3.09843e-06	7.59331e-06	2.11166	0.904083	6.92876e-09	-1.46579e-08	0.427356	
Drone1	1670628450519	1.44215e-06	1.7441e-06	-7.39908	0.904083	7.38487e-09	-1.56229e-08	0.427356	
Drone4	1670628450519	7.5305e-06	7.44593e-06	7.51701	0.904083	1.43748e-08	1.29202e-08	0.427356	
Drone3	1670628450570	7.61127e-06	7.58662e-06	11.2175	0.904083	-8.17973e-09	1.04873e-08	0.427356	
Drone2	1670628450570	3.03566e-06	7.51689e-06	1.76265	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450570	1.42009e-06	1.71723e-06	-7.74777	0.904083	8.3543e-09	-1.76738e-08	0.427356	
Drone4	1670628450570	7.44156e-06	7.3651e-06	7.16782	0.904083	1.65709e-08	1.14492e-08	0.427356	
Drone3	1670628450621	7.53726e-06	7.51066e-06	10.867	0.904083	-9.26287e-09	1.43662e-08	0.427356	
Drone2	1670628450621	2.97352e-06	7.44123e-06	1.41244	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450621	1.39868e-06	1.69117e-06	-8.09767	0.904083	9.32374e-09	-1.97247e-08	0.427356	
Drone4	1670628450621	7.35168e-06	7.2848e-06	6.81743	0.904083	1.87671e-08	9.97821e-09	0.427356	
Drone3	1670628450672	7.4628e-06	7.43395e-06	10.5154	0.904083	-7.86541e-09	1.29974e-08	0.427356	
Drone2	1670628450672	2.912e-06	7.36634e-06	1.06113	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450672	1.37798e-06	1.66597e-06	-8.44867	0.904083	7.55595e-09	-1.59849e-08	0.427356	
Drone4	1670628450672	7.2609e-06	7.20517e-06	6.46595	0.904083	2.09632e-08	8.50724e-09	0.427356	
Drone3	1670628450723	7.3879e-06	7.35657e-06	10.1628	0.904083	-6.04025e-09	1.07237e-08	0.427356	
Drone2	1670628450723	2.85111e-06	7.29222e-06	0.708831	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450723	1.35789e-06	1.64152e-06	-8.80067	0.904083	5.13238e-09	-1.08577e-08	0.427356	
Drone4	1670628450723	7.16924e-06	7.12634e-06	6.11348	0.904083	2.31594e-08	7.03626e-09	0.427356	
Drone3	1670628450774	7.31261e-06	7.27866e-06	9.80925	0.904083	-4.21509e-09	8.45011e-09	0.427356	
Drone2	1670628450774	2.79085e-06	7.21885e-06	0.355622	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450774	1.33821e-06	1.61756e-06	-9.15358	0.904083	2.7088e-09	-5.73058e-09	0.427356	
Drone4	1670628450774	7.07672e-06	7.04845e-06	5.7601	0.904083	2.30915e-08	3.35119e-09	0.427356	
Drone3	1670628450825	7.23701e-06	7.20034e-06	9.45492	0.904083	-2.38994e-09	6.17649e-09	0.427356	
Drone2	1670628450825	2.73121e-06	7.14624e-06	0.00158861	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450825	1.31876e-06	1.59388e-06	-9.50732	0.904083	2.85225e-10	-6.03444e-10	0.427356	
Drone4	1670628450825	6.98351e-06	6.97156e-06	5.4059	0.904083	1.80409e-08	-3.42711e-09	0.427356	
Drone3	1670628450876	7.16117e-06	7.12176e-06	9.09985	0.904083	-5.64779e-10	3.90286e-09	0.427356	
Drone2	1670628450876	2.67218e-06	7.07438e-06	-0.353194	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450876	1.29934e-06	1.57024e-06	-9.86181	0.904083	-2.13835e-09	4.52369e-09	0.427356	
Drone4	1670628450876	6.89004e-06	6.89562e-06	5.05095	0.904083	1.29903e-08	-1.02054e-08	0.427356	
Drone3	1670628450927	7.08516e-06	7.04306e-06	8.7441	0.904083	1.26038e-09	1.62923e-09	0.427356	
Drone2	1670628450927	2.61378e-06	7.00328e-06	-0.708656	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450927	1.27977e-06	1.54641e-06	-10.217	0.904083	-4.56193e-09	9.65083e-09	0.427356	
Drone4	1670628450927	6.79674e-06	6.82053e-06	4.69532	0.904083	7.9616e-09	-1.69365e-08	0.427356	
Drone3	1670628450978	7.00903e-06	6.96437e-06	8.38774	0.904083	3.08554e-09	-6.44397e-10	0.427356	
Drone2	1670628450978	2.55599e-06	6.93293e-06	-1.06474	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628450978	1.25985e-06	1.52216e-06	-10.5728	0.904083	-6.9855e-09	1.4778e-08	0.427356	
Drone4	1670628450978	6.704e-06	6.74619e-06	4.33908	0.904083	4.98434e-09	-1.92294e-08	0.427356	
Drone3	1670628451029	6.93286e-06	6.88584e-06	8.03082	0.904083	4.91069e-09	-2.91802e-09	0.427356	
Drone2	1670628451029	2.49882e-06	6.86334e-06	-1.42138	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451029	1.2394e-06	1.49726e-06	-10.9291	0.904083	-9.40908e-09	1.99051e-08	0.427356	
Drone4	1670628451029	6.61205e-06	6.67252e-06	3.98228	0.904083	2.15984e-09	-2.11918e-08	0.427356	
Drone3	1670628451080	6.85672e-06	6.80759e-06	7.67339	0.904083	6.73585e-09	-5.19165e-09	0.427356	
Drone2	1670628451080	2.44227e-06	6.79448e-06	-1.77853	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451080	1.21825e-06	1.47151e-06	-11.286	0.904083	-9.23801e-09	1.95432e-08	0.427356	
Drone4	1670628451080	6.52104e-06	6.59943e-06	3.62497	0.904083	-6.64651e-10	-2.31542e-08	0.427356	
Drone3	1670628451131	6.78066e-06	6.72977e-06	7.3155	0.904083	8.56101e-09	-7.46528e-09	0.427356	
Drone2	1670628451131	2.38633e-06	6.72638e-06	-2.13614	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451131	1.19638e-06	1.44489e-06	-11.6433	0.904083	-7.78386e-09	1.64669e-08	0.427356	
Drone4	1670628451131	6.43112e-06	6.52683e-06	3.2672	0.904083	-3.48914e-09	-2.51166e-08	0.427356	
Drone3	1670628451182	6.70476e-06	6.65251e-06	6.9572	0.904083	1.03862e-08	-9.73891e-09	0.427356	
Drone2	1670628451182	2.331e-06	6.65902e-06	-2.49417	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451182	1.17391e-06	1.41753e-06	-12.0011	0.904083	-6.32971e-09	1.33906e-08	0.427356	
Drone4	1670628451182	6.34245e-06	6.45463e-06	2.90901	0.904083	-6.31364e-09	-2.7079e-08	0.427356	
Drone3	1670628451233	6.62909e-06	6.57593e-06	6.59852	0.904083	1.22113e-08	-1.20125e-08	0.427356	
Drone2	1670628451233	2.27628e-06	6.59241e-06	-2.85259	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451233	1.15094e-06	1.38957e-06	-12.3592	0.904083	-4.87556e-09	1.03143e-08	0.427356	
Drone4	1670628451233	6.25517e-06	6.38274e-06	2.55045	0.904083	-9.13813e-09	-2.90414e-08	0.427356	
Drone3	1670628451284	6.5537e-06	6.50019e-06	6.23949	0.904083	1.40365e-08	-1.42862e-08	0.427356	
Drone2	1670628451284	2.22217e-06	6.52654e-06	-3.21134	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451284	1.12759e-06	1.36114e-06	-12.7177	0.904083	-3.42141e-09	7.23806e-09	0.427356	
Drone4	1670628451284	6.16945e-06	6.31107e-06	2.19154	0.904083	-1.19626e-08	-3.10038e-08	0.427356	
Drone3	1670628451335	6.47867e-06	6.42541e-06	5.88016	0.904083	1.58616e-08	-1.65598e-08	0.427356	
Drone2	1670628451335	2.16868e-06	6.46142e-06	-3.57041	0.904083	7.95522e-09	-1.68294e-08	0.427356	
Drone1	1670628451335	1.10397e-06	1.33239e-06	-13.0765	0.904083	-1.96726e-09	4.16176e-09	0.427356	
Drone4	1670628451335	6.08542e-06	6.23952e-06	1.83232	0.904083	-1.47871e-08	-3.29661e-08	0.427356	
Drone3	1670628451386	6.40405e-06	6.35173e-06	5.52054	0.904083	1.76868e-08	-1.88334e-08	0.427356	
Drone2	1670628451386	2.11579e-06	6.39703e-06	-3.92976	0.904083	6.00018e-09	-1.76429e-08	0.427356	
Drone1	1670628451386	1.0802e-06	1.30345e-06	-13.4356	0.904083	-5.13113e-10	1.08547e-09	0.427356	
Drone4	1670628451386	6.00326e-06	6.16802e-06	1.47281	0.904083	-1.76116e-08	-3.49285e-08	0.427356	
Drone3	1670628451437	6.32992e-06	6.27928e-06	5.16067	0.904083	1.9512e-08	-2.1107e-08	0.427356	
Drone2	1670628451437	2.06378e-06	6.33311e-06	-4.28937	0.904083	-8.75558e-09	-1.52825e-08	0.427356	
Drone1	1670628451437	1.05638e-06	1.27445e-06	-13.795	0.904083	9.41036e-10	-1.99082e-09	0.427356	
Drone4	1670628451437	5.9231e-06	6.09648e-06	1.11306	0.904083	-2.04361e-08	-3.68909e-08	0.427356	
Drone3	1670628451488	6.25634e-06	6.20819e-06	4.80057	0.904083	2.13372e-08	-2.33806e-08	0.427356	
Drone2	1670628451488	2.01285e-06	6.26902e-06	-4.64921	0.904083	-1.77198e-08	-9.29894e-09	0.427356	
Drone1	1670628451488	1.03262e-06	1.24553e-06	-14.1545	0.904083	2.39519e-09	-5.06711e-09	0.427356	
Drone4	1670628451488	5.84509e-06	6.0248e-06	0.753066	0.904083	-2.32606e-08	-3.88533e-08	0.427356	
Drone3	1670628451539	6.18337e-06	6.1386e-06	4.44026	0.904083	2.31623e-08	-2.56542e-08	0.427356	
Drone2	1670628451539	1.96272e-06	6.20436e-06	-5.00926	0.904083	-2.28243e-08	-1.6754e-09	0.427356	
Drone1	1670628451539	1.00904e-06	1.21682e-06	-14.5143	0.904083	3.84934e-09	-8.1434e-09	0.427356	
Drone4	1670628451539	5.76939e-06	5.95289e-06	0.392868	0.904083	-2.60851e-08	-4.08157e-08	0.427356	
Drone3	1670628451590	6.11108e-06	6.07064e-06	4.07976	0.904083	2.49875e-08	-2.79278e-08	0.427356	
Drone2	1670628451590	1.91318e-06	6.1387e-06	-5.3695	0.904083	-2.79287e-08	5.94815e-09	0.427356	
Drone1	1670628451590	9.85732e-07	1.18844e-06	-14.8743	0.904083	2.50924e-09	-5.30839e-09	0.427356	
Drone4	1670628451590	5.69616e-06	5.88068e-06	0.032481	0.904083	-2.89096e-08	-4.27781e-08	0.427356	
Drone3	1670628451641	6.03954e-06	6.00445e-06	3.7191	0.904083	2.68127e-08	-3.02015e-08	0.427356	
Drone2	1670628451641	1.864e-06	6.07165e-06	-5.72991	0.904083	-3.08377e-08	8.92711e-09	0.427356	
Drone1	1670628451641	9.6262e-07	1.16031e-06	-15.2345	0.904083	5.70382e-10	-1.20668e-09	0.427356	
Drone4	1670628451641	5.62553e-06	5.80807e-06	-0.328077	0.904083	-3.17341e-08	-4.47405e-08	0.427356	
Drone3	1670628451692	5.9688e-06	5.94016e-06	3.35828	0.904083	2.86378e-08	-3.24751e-08	0.427356	
Drone2	1670628451692	1.81509e-06	6.00298e-06	-6.09048	0.904083	-3.25492e-08	9.37265e-09	0.427356	
Drone1	1670628451692	9.3956e-07	1.13223e-06	-15.5948	0.904083	-1.36848e-09	2.89503e-09	0.427356	
Drone4	1670628451692	5.55767e-06	5.73497e-06	-0.688789	0.904083	-3.37729e-08	-4.50032e-08	0.427356	
Drone3	1670628451743	5.89894e-06	5.87789e-06	2.99732	0.904083	3.0161e-08	-3.46701e-08	0.427356	
Drone2	1670628451743	1.76646e-06	5.9326e-06	-6.45119	0.904083	-3.42608e-08	9.81819e-09	0.427356	
Drone1	1670628451743	9.16405e-07	1.10404e-06	-15.9552	0.904083	-3.30734e-09	6.99674e-09	0.427356	
Drone4	1670628451743	5.49263e-06	5.6613e-06	-1.04964	0.904083	-3.47423e-08	-4.29523e-08	0.427356	
Drone3	1670628451794	5.83003e-06	5.81775e-06	2.63623	0.904083	2.69524e-08	-3.56332e-08	0.427356	
Drone2	1670628451794	1.71812e-06	5.86042e-06	-6.81202	0.904083	-3.59723e-08	1.02637e-08	0.427356	
Drone1	1670628451794	8.93007e-07	1.07556e-06	-16.3158	0.904083	-5.2462e-09	1.10985e-08	0.427356	
Drone4	1670628451794	5.43035e-06	5.58696e-06	-1.41062	0.904083	-3.57117e-08	-4.09014e-08	0.427356	
Drone3	1670628451845	5.76217e-06	5.75965e-06	2.27503	0.904083	2.36432e-08	-3.65702e-08	0.427356	
Drone2	1670628451845	1.6701e-06	5.78636e-06	-7.17297	0.904083	-3.76838e-08	1.07093e-08	0.427356	
Drone1	1670628451845	8.69218e-07	1.0466e-06	-16.6765	0.904083	-7.18506e-09	1.52002e-08	0.427356	
Drone4	1670628451845	5.37074e-06	5.51187e-06	-1.77171	0.904083	-3.66811e-08	-3.88505e-08	0.427356	
Drone3	1670628451896	5.69548e-06	5.70345e-06	1.91373	0.904083	2.0334e-08	-3.75072e-08	0.427356	
Drone2	1670628451896	1.6224e-06	5.71032e-06	-7.53401	0.904083	-3.93953e-08	1.11548e-08	0.427356	
Drone1	1670628451896	8.4489e-07	1.01698e-06	-17.0373	0.904083	-9.12392e-09	1.93019e-08	0.427356	
Drone4	1670628451896	5.31375e-06	5.43594e-06	-2.1329	0.904083	-3.76505e-08	-3.67997e-08	0.427356	
Drone3	1670628451947	5.63006e-06	5.64902e-06	1.55234	0.904083	1.80287e-08	-3.62723e-08	0.427356	
Drone2	1670628451947	1.57504e-06	5.63222e-06	-7.89516	0.904083	-4.11068e-08	1.16004e-08	0.427356	
Drone1	1670628451947	8.1989e-07	9.86546e-07	-17.3982	0.904083	-8.92433e-09	1.88796e-08	0.427356	
Drone4	1670628451947	5.25928e-06	5.35908e-06	-2.49419	0.904083	-3.78779e-08	-3.31435e-08	0.427356	
Drone3	1670628451998	5.56594e-06	5.59623e-06	1.19087	0.904083	1.62035e-08	-3.39987e-08	0.427356	
Drone2	1670628451998	1.52805e-06	5.55197e-06	-8.25638	0.904083	-4.28183e-08	1.20459e-08	0.427356	
Drone1	1670628451998	7.94209e-07	9.55281e-07	-17.7592	0.904083	-7.9549e-09	1.68288e-08	0.427356	
Drone4	1670628451998	5.20716e-06	5.28119e-06	-2.85555	0.904083	-3.51372e-08	-2.30661e-08	0.427356	
Drone3	1670628452049	5.50303e-06	5.54493e-06	0.829321	0.904083	1.43783e-08	-3.17251e-08	0.427356	
Drone2	1670628452049	1.48144e-06	5.46949e-06	-8.61768	0.904083	-4.36744e-08	1.06819e-08	0.427356	
Drone1	1670628452049	7.67919e-07	9.23275e-07	-18.1202	0.904083	-6.98547e-09	1.47779e-08	0.427356	
Drone4	1670628452049	5.15691e-06	5.20218e-06	-3.21699	0.904083	-3.23965e-08	-1.29888e-08	0.427356	
Drone3	1670628452100	5.44128e-06	5.495e-06	0.467707	0.904083	1.25532e-08	-2.94515e-08	0.427356	
Drone2	1670628452100	1.43529e-06	5.38475e-06	-8.97904	0.904083	-4.24776e-08	4.97484e-09	0.427356	
Drone1	1670628452100	7.41094e-07	8.90617e-07	-18.4813	0.904083	-6.01603e-09	1.2727e-08	0.427356	
Drone4	1670628452100	5.10799e-06	5.12197e-06	-3.5785	0.904083	-2.89007e-08	-3.10794e-09	0.427356	
Drone3	1670628452151	5.38062e-06	5.44631e-06	0.106035	0.904083	1.0728e-08	-2.71778e-08	0.427356	
Drone2	1670628452151	1.38982e-06	5.29794e-06	-9.34047	0.904083	-4.12808e-08	-7.32185e-10	0.427356	
Drone1	1670628452151	7.13807e-07	8.57399e-07	-18.8425	0.904083	-5.0466e-09	1.06762e-08	0.427356	
Drone4	1670628452151	5.05987e-06	5.04052e-06	-3.94007	0.904083	-2.10257e-08	5.63278e-09	0.427356	
Drone3	1670628452202	5.32099e-06	5.39871e-06	-0.25569	0.904083	8.87436e-09	-2.48439e-08	0.427356	
Drone2	1670628452202	1.34528e-06	5.20922e-06	-9.70194	0.904083	-4.0084e-08	-6.43921e-09	0.427356	
Drone1	1670628452202	6.86133e-07	8.23708e-07	-19.2037	0.904083	-4.07717e-09	8.62532e-09	0.427356	
Drone4	1670628452202	5.01199e-06	4.95795e-06	-4.30169	0.904083	-1.31506e-08	1.43735e-08	0.427356	
Drone3	1670628452253	5.2623e-06	5.35205e-06	-0.617463	0.904083	4.42603e-09	-1.70208e-08	0.427356	
Drone2	1670628452253	1.30189e-06	5.11878e-06	-10.0635	0.904083	-3.88872e-08	-1.21462e-08	0.427356	
Drone1	1670628452253	6.58145e-07	7.89635e-07	-19.565	0.904083	-3.10773e-09	6.57446e-09	0.427356	
Drone4	1670628452253	4.96377e-06	4.87446e-06	-4.66335	0.904083	-5.27558e-09	2.31142e-08	0.427356	
Drone3	1670628452304	5.20431e-06	5.30598e-06	-0.979277	0.904083	-3.07429e-10	-8.59463e-09	0.427356	
Drone2	1670628452304	1.2599e-06	5.0268e-06	-10.425	0.904083	-3.76903e-08	-1.78533e-08	0.427356	
Drone1	1670628452304	6.29917e-07	7.5527e-07	-19.9263	0.904083	-2.1383e-09	4.5236e-09	0.427356	
Drone4	1670628452304	4.91466e-06	4.79024e-06	-5.02506	0.904083	4.88648e-09	2.37482e-08	0.427356	
Drone3	1670628452355	5.14674e-06	5.26012e-06	-1.34113	0.904083	-5.04089e-09	-1.68418e-10	0.427356	
Drone2	1670628452355	1.21955e-06	4.93346e-06	-10.7866	0.904083	-3.64935e-08	-2.35603e-08	0.427356	
Drone1	1670628452355	6.01523e-07	7.20701e-07	-20.2877	0.904083	-1.16887e-09	2.47273e-09	0.427356	
Drone4	1670628452355	4.86435e-06	4.7057e-06	-5.38681	0.904083	1.49912e-08	2.29161e-08	0.427356	
Drone3	1670628452406	5.08931e-06	5.21404e-06	-1.70301	0.904083	-9.77434e-09	8.25779e-09	0.427356	
Drone2	1670628452406	1.18106e-06	4.83893e-06	-11.1483	0.904083	-3.52967e-08	-2.92673e-08	0.427356	
Drone1	1670628452406	5.73035e-07	6.8602e-07	-20.6491	0.904083	-1.99432e-10	4.21873e-10	0.427356	
Drone4	1670628452406	4.81268e-06	4.62129e-06	-5.74859	0.904083	1.95588e-08	2.35255e-08	0.427356	
Drone3	1670628452457	5.03512e-06	5.16736e-06	-2.06493	0.904083	-1.45078e-08	1.6684e-08	0.427356	
Drone2	1670628452457	1.14468e-06	4.7434e-06	-11.51	0.904083	-3.62099e-08	-3.05107e-08	0.427356	
Drone1	1670628452457	5.44528e-07	6.51315e-07	-21.0105	0.904083	7.70002e-10	-1.62899e-09	0.427356	
Drone4	1670628452457	4.75951e-06	4.53726e-06	-6.1104	0.904083	2.37237e-08	2.42397e-08	0.427356	
Drone3	1670628452508	4.9737e-06	5.11967e-06	-2.42687	0.904083	-1.92413e-08	2.51102e-08	0.427356	
Drone2	1670628452508	1.11049e-06	4.64686e-06	-11.8716	0.904083	-3.88908e-08	-2.80143e-08	0.427356	
Drone1	1670628452508	5.16075e-07	6.16676e-07	-21.3719	0.904083	1.73944e-09	-3.67985e-09	0.427356	
Drone4	1670628452508	4.7047e-06	4.45378e-06	-6.47223	0.904083	2.78886e-08	2.49539e-08	0.427356	
Drone3	1670628452559	4.91497e-06	5.07058e-06	-2.78883	0.904083	-2.15226e-08	2.8349e-08	0.427356	
Drone2	1670628452559	1.07845e-06	4.54915e-06	-12.2334	0.904083	-4.15717e-08	-2.55178e-08	0.427356	
Drone1	1670628452559	4.87749e-07	5.82192e-07	-21.7334	0.904083	2.70887e-09	-5.73071e-09	0.427356	
Drone4	1670628452559	4.64814e-06	4.37104e-06	-6.83409	0.904083	3.20536e-08	2.56681e-08	0.427356	
Drone3	1670628452610	4.8554e-06	5.01989e-06	-3.15081	0.904083	-2.28631e-08	2.95972e-08	0.427356	
Drone2	1670628452610	1.0485e-06	4.45009e-06	-12.5951	0.904083	-4.42526e-08	-2.30214e-08	0.427356	
Drone1	1670628452610	4.59625e-07	5.47953e-07	-22.0949	0.904083	3.6783e-09	-7.78157e-09	0.427356	
Drone4	1670628452610	4.58971e-06	4.2892e-06	-7.19597	0.904083	3.40234e-08	2.50495e-08	0.427356	
